schedule_title,course_number,title,units,section,day,begin,end,room,location,instructor
Fall 2023,,,,G,T,02:00PM,02:50PM,DH 1117,"Pittsburgh, Pennsylvania","Garrod, Blelloch"
Fall 2023,,,,H,T,03:00PM,03:50PM,PH A22,"Pittsburgh, Pennsylvania","Garrod, Blelloch"
Fall 2023,,,,I,T,04:00PM,04:50PM,DH 1117,"Pittsburgh, Pennsylvania","Garrod, Blelloch"
Fall 2023,,,,J,T,05:00PM,05:50PM,WEH 4708,"Pittsburgh, Pennsylvania","Garrod, Blelloch"
Fall 2023,,,,K,T,10:00AM,10:50AM,PH A18C,"Pittsburgh, Pennsylvania","Blelloch, Garrod"
Fall 2023,,,,L,T,04:00PM,04:50PM,WEH 5421,"Pittsburgh, Pennsylvania","Garrod, Blelloch"
Fall 2023,15213,Introduction to Computer Systems,12.0,Lec 1,TR,12:30PM,01:50PM,GHC 4401,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,Lec 3,MW,08:30AM,09:45AM,CMB 2147,"Doha, Qatar",Harras
Fall 2023,,,,A,F,10:00AM,10:50AM,WEH 6423,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,B,F,10:00AM,10:50AM,WEH 4708,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,C,F,11:00AM,11:50AM,WEH 5328,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,D,F,11:00AM,11:50AM,WEH 6423,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,E,F,12:00PM,12:50PM,GHC 4101,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,F,F,12:00PM,12:50PM,DH 2105,"Pittsburgh, Pennsylvania","Gibbons, Railing"
Fall 2023,,,,G,F,01:00PM,01:50PM,PH 225B,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,H,F,01:00PM,01:50PM,GHC 4101,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,I,F,02:00PM,02:50PM,GHC 4101,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,J,F,02:00PM,02:50PM,WEH 6423,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,K,F,03:00PM,03:50PM,GHC 4101,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,,,,W,R,08:45AM,09:35AM,CMB 2147,"Doha, Qatar",Harras
Fall 2023,15251,Great Ideas in Theoretical Computer Science,12.0,Lec,TR,09:30AM,10:50AM,GHC 4401,"Pittsburgh, Pennsylvania","Kothari, Ada"
Fall 2023,,,,,W,07:00PM,08:20PM,TBA,"Pittsburgh, Pennsylvania",
Fall 2023,,,,A,F,09:00AM,09:50AM,PH A19C,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,B,F,09:00AM,09:50AM,NSH 3002,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,C,F,10:00AM,10:50AM,PH A19,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,D,F,10:00AM,10:50AM,PH 125D,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,E,F,11:00AM,11:50AM,WEH 4707,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,F,F,11:00AM,11:50AM,WEH 5304,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,G,F,12:00PM,12:50PM,MI 448,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,H,F,12:00PM,12:50PM,PH A19D,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,I,F,01:00PM,01:50PM,PH A19C,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,J,F,01:00PM,01:50PM,PH A19D,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,K,F,02:00PM,02:50PM,DH 2122,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,L,F,02:00PM,02:50PM,PH A19C,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,M,F,03:00PM,03:50PM,PH A19C,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,N,F,03:00PM,03:50PM,PH A19D,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,O,F,04:00PM,04:50PM,PH A19D,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,,,,P,F,04:00PM,04:50PM,PH A19C,"Pittsburgh, Pennsylvania","Ada, Kothari"
Fall 2023,15281,Artificial Intelligence: Representation and Problem Solving,12.0,Lec,TR,11:00AM,12:20PM,DH 2210,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,,,,A,F,10:00AM,10:50AM,POS 145,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,,,,B,F,11:00AM,11:50AM,DH 1112,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,,,,C,F,12:00PM,12:50PM,GHC 4211,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,,,,D,F,01:00PM,01:50PM,BH 235B,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,,,,E,F,02:00PM,02:50PM,POS 145,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,,,,F,F,03:00PM,03:50PM,GHC 4102,"Pittsburgh, Pennsylvania","Raghunathan, Conitzer"
Fall 2023,15294,Special Topic: Rapid Prototyping Technologies,5.0,A1,MW,07:00PM,08:20PM,HL 106B,"Pittsburgh, Pennsylvania",Touretzky
Fall 2023,15295,Competition Programming II,5.0,A,W,07:00PM,09:50PM,POS 151,"Pittsburgh, Pennsylvania",Sleator
Fall 2023,15312,Foundations of Programming Languages,12.0,Lec 1,TR,12:30PM,01:50PM,GHC 4307,"Pittsburgh, Pennsylvania",Harper
Fall 2023,,,,Lec 2,MW,11:30AM,12:45PM,CMB 2051,"Doha, Qatar",Reis
Fall 2023,,,,A,W,11:00AM,11:50AM,HH B131,"Pittsburgh, Pennsylvania",Harper
Fall 2023,,,,B,W,04:00PM,04:50PM,GHC 5222,"Pittsburgh, Pennsylvania",Harper
Fall 2023,,,,C,W,11:00AM,11:50AM,PH A18B,"Pittsburgh, Pennsylvania",Harper
Fall 2023,,,,W,R,11:30AM,12:45PM,CMB 2051,"Doha, Qatar",Reis
Fall 2023,15316,Software Foundations of Security and Privacy,9.0,A,TR,02:00PM,03:20PM,POS 153,"Pittsburgh, Pennsylvania",Fredrikson
Fall 2023,15317,Constructive Logic,9.0,Lec,MW,11:00AM,12:20PM,DH 2315,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,A,T,09:00AM,09:50AM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,B,T,10:00AM,10:50AM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,C,T,11:00AM,11:50AM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,D,T,12:00PM,12:50PM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,15319,Cloud Computing,12.0,A,T,08:00AM,08:50AM,CMU REMOTE,"Pittsburgh, Pennsylvania",Sakr
Fall 2023,,,,B,R,04:00PM,04:50PM,CMU REMOTE,"Pittsburgh, Pennsylvania",Sakr
Fall 2023,15326,Computational Microeconomics,9.0,A,MW,09:30AM,10:50AM,NSH 1305,"Pittsburgh, Pennsylvania",Conitzer
Fall 2023,15327,Monte Carlo Methods and Applications,9.0,A,TR,09:30AM,10:50AM,DH A302,"Pittsburgh, Pennsylvania","Crane, Iyer"
Fall 2023,15330,Introduction to Computer Security,12.0,A,MWF,02:00PM,03:20PM,BH A51,"Pittsburgh, Pennsylvania",Parno
Fall 2023,15346,Computer Architecture: Design and Simulation,12.0,Lec,TR,10:00AM,10:50AM,DH 2105,"Pittsburgh, Pennsylvania",Railing
Fall 2023,,,,A,F,10:00AM,10:50AM,WEH 8427,"Pittsburgh, Pennsylvania",Railing
Fall 2023,,TBA,,A,MWF,09:00AM,09:50AM,DH 2315,"Pittsburgh, Pennsylvania",Yu
Fall 2023,15354,Computational Discrete Mathematics,12.0,A,TR,03:30PM,04:50PM,GHC 4215,"Pittsburgh, Pennsylvania",Sutner
Fall 2023,15356,Introduction to Cryptography,12.0,A,TR,08:00AM,09:20AM,GHC 4303,"Pittsburgh, Pennsylvania",Jain
Fall 2023,15387,Computational Perception,9.0,A,MW,12:30PM,01:50PM,WEH 4708,"Pittsburgh, Pennsylvania",Lee
Fall 2023,15390,Entrepreneurship for Computer Science,9.0,W,MW,11:30AM,12:45PM,CMB 1199,"Doha, Qatar",Hammoud
Fall 2023,15394,Intermediate Rapid Prototyping,5.0,A2,MW,07:00PM,08:20PM,HL 106B,"Pittsburgh, Pennsylvania",Touretzky
Fall 2023,15410,Operating System Design and Implementation,15.0,A,MWF,11:00AM,11:50AM,WEH 7500,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Fall 2023,15412,Operating System Practicum,"9,12",A,MWF,01:00PM,01:50PM,WEH 5207,"Pittsburgh, Pennsylvania",Eckhardt
Fall 2023,15418,Parallel Computer Architecture and Programming,12.0,A,MWF,09:30AM,10:50AM,PH 100,"Pittsburgh, Pennsylvania","Jia, Skarlatos"
Fall 2023,15435,Foundations of Blockchains,12.0,A,TR,09:30AM,10:50AM,TEP 1403,"Pittsburgh, Pennsylvania",Shi
Fall 2023,15440,Distributed Systems,12.0,Lec 1,TR,11:00AM,12:20PM,CUC MCCNMY,"Pittsburgh, Pennsylvania","Miller, Zheng"
Fall 2023,,,,Lec 3,UT,08:30AM,09:45AM,CMB 3046,"Doha, Qatar",Hammoud
Fall 2023,,,,A,F,09:00AM,09:50AM,POS 152,"Pittsburgh, Pennsylvania","Zheng, Miller"
Fall 2023,,,,B,F,10:00AM,10:50AM,POS 152,"Pittsburgh, Pennsylvania","Zheng, Miller"
Fall 2023,,,,C,F,03:00PM,03:50PM,POS 153,"Pittsburgh, Pennsylvania","Miller, Zheng"
Fall 2023,,,,D,F,02:00PM,02:50PM,BH A36,"Pittsburgh, Pennsylvania","Miller, Zheng"
Fall 2023,,,,E,F,08:00AM,08:50AM,MM 103,"Pittsburgh, Pennsylvania","Miller, Zheng"
Fall 2023,,,,W,R,08:45AM,09:35AM,CMB 3046,"Doha, Qatar",Hammoud
Fall 2023,15441,Networking and the Internet,12.0,Lec,TR,02:00PM,03:20PM,SH 105,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,,,A,F,11:00AM,11:50AM,POS 152,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,,,B,F,12:00PM,12:50PM,PH A18B,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,,,C,F,01:00PM,01:50PM,POS 153,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,15445,Database Systems,12.0,A,MW,02:00PM,03:20PM,TEP 1403,"Pittsburgh, Pennsylvania","Pavlo, Patel"
Fall 2023,,,,B,MW,02:00PM,03:20PM,DNM DNM,"Pittsburgh, Pennsylvania","Patel, Pavlo"
Fall 2023,,,,W,MW,10:00AM,11:20AM,DNM DNM,"Pittsburgh, Pennsylvania","Pavlo, Patel"
Fall 2023,15451,Algorithm Design and Analysis,12.0,Lec 1,TR,11:00AM,12:20PM,PH 100,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,Lec 2,MW,02:30PM,03:45PM,TBA,"Doha, Qatar",Kapoutsis
Fall 2023,,,,A,F,09:00AM,09:50AM,BH A53,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,B,F,10:00AM,10:50AM,GHC 4307,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,C,F,11:00AM,11:50AM,WEH 5312,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,D,F,12:00PM,12:50PM,GHC 4215,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,E,F,01:00PM,01:50PM,HH B103,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,F,F,02:00PM,02:50PM,GHC 4215,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,G,F,03:00PM,03:50PM,GHC 4215,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,W,UR,02:30PM,03:20PM,CMB 2052,"Doha, Qatar",Kapoutsis
Fall 2023,,Quantum Computation,,A,TR,08:00AM,09:20AM,BH A36,"Pittsburgh, Pennsylvania",O'Donnell
Fall 2023,15462,Computer Graphics,12.0,A,TR,12:30PM,01:50PM,BH A51,"Pittsburgh, Pennsylvania","Dadfar, Pollard"
Fall 2023,15463,Computational Photography,12.0,A,MW,11:00AM,12:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Gkioulekas
Fall 2023,15466,Computer Game Programming,12.0,A,TR,03:00PM,04:50PM,POS 151,"Pittsburgh, Pennsylvania",McCann
Fall 2023,15469,Special Topic: Visual Computing Systems,12.0,A,TR,03:30PM,04:50PM,WEH 8427,"Pittsburgh, Pennsylvania",Dadfar
Fall 2023,15482,Autonomous Agents,12.0,A,MW,12:30PM,01:50PM,WEH 2302,"Pittsburgh, Pennsylvania",Simmons
Fall 2023,15495,Topics of Algorithmic Problem Solving,12.0,A,TR,03:30PM,04:50PM,DH 1212,"Pittsburgh, Pennsylvania",Peng
Fall 2023,15513,Introduction to Computer Systems,"6,12",A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Railing, Gibbons"
Fall 2023,15591,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Fall 2023,,,,W,TBA,,,DNM DNM,"Doha, Qatar","Riley, Reis"
Fall 2023,15592,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Fall 2023,15593,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Fall 2023,15604,Immigration Course,3.0,A,M,07:00PM,07:50PM,TEP 1403,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Fall 2023,15605,Operating System Design and Implementation,15.0,A,MWF,11:00AM,11:50AM,WEH 7500,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Fall 2023,15612,Operating System Practicum,"9,12",A,MWF,01:00PM,01:50PM,WEH 5207,"Pittsburgh, Pennsylvania",Eckhardt
Fall 2023,15618,Parallel Computer Architecture and Programming,12.0,A,MWF,09:30AM,10:50AM,PH 100,"Pittsburgh, Pennsylvania","Skarlatos, Jia"
Fall 2023,,Cloud Computing,,A,T,08:00AM,08:50AM,DNM DNM,"Pittsburgh, Pennsylvania",Sakr
Fall 2023,,Cloud Computing,,B,R,04:00PM,04:50PM,DNM DNM,"Pittsburgh, Pennsylvania",Sakr
Fall 2023,,,,E,R,01:00PM,01:50PM,TBA,"San Jose, California",Sakr
Fall 2023,,Monte Carlo Methods and Applications,,A,TR,09:30AM,10:50AM,DH A302,"Pittsburgh, Pennsylvania","Crane, Iyer"
Fall 2023,15635,Foundations of Blockchains,12.0,A,TR,09:30AM,10:50AM,TEP 1403,"Pittsburgh, Pennsylvania",Shi
Fall 2023,,Independent Study in Computer Science Pedagogy,,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Fall 2023,15640,Distributed Systems,12.0,Lec,TR,11:00AM,12:20PM,CUC MCCNMY,"Pittsburgh, Pennsylvania","Zheng, Miller"
Fall 2023,,,,A,F,09:00AM,09:50AM,POS 152,"Pittsburgh, Pennsylvania","Miller, Zheng"
Fall 2023,,,,B,F,10:00AM,10:50AM,POS 152,"Pittsburgh, Pennsylvania","Zheng, Miller"
Fall 2023,,,,C,F,03:00PM,03:50PM,POS 153,"Pittsburgh, Pennsylvania","Zheng, Miller"
Fall 2023,,,,D,F,02:00PM,02:50PM,BH A36,"Pittsburgh, Pennsylvania","Miller, Zheng"
Fall 2023,,,,E,F,08:00AM,08:50AM,MM 103,"Pittsburgh, Pennsylvania","Zheng, Miller"
Fall 2023,15641,Networking and the Internet,12.0,Lec,TR,02:00PM,03:20PM,SH 105,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,,,A,F,11:00AM,11:50AM,POS 152,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,,,B,F,12:00PM,12:50PM,PH A18B,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,,,C,F,01:00PM,01:50PM,POS 153,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,,Database Systems,,A,MW,02:00PM,03:20PM,TEP 1403,"Pittsburgh, Pennsylvania","Pavlo, Patel"
Fall 2023,,TBA,,A,MWF,09:00AM,09:50AM,DH 2315,"Pittsburgh, Pennsylvania",Yu
Fall 2023,15651,Algorithm Design and Analysis,12.0,Lec,TR,11:00AM,12:20PM,PH 100,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,A,F,09:00AM,09:50AM,BH A53,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,B,F,10:00AM,10:50AM,GHC 4307,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,C,F,11:00AM,11:50AM,WEH 5312,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,D,F,12:00PM,12:50PM,GHC 4215,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,E,F,01:00PM,01:50PM,HH B103,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,,,F,F,02:00PM,02:50PM,GHC 4215,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,Algorithm Design and Analysis,,G,F,03:00PM,03:50PM,GHC 4215,"Pittsburgh, Pennsylvania","Anderson, Sleator"
Fall 2023,,Foundation Programming Languages,,Lec,TR,12:30PM,01:50PM,GHC 4307,"Pittsburgh, Pennsylvania",Harper
Fall 2023,,Foundations Programming Languages,,A,W,11:00AM,11:50AM,HH B131,"Pittsburgh, Pennsylvania",Harper
Fall 2023,,Foundations Programming Languages,,B,W,04:00PM,04:50PM,GHC 5222,"Pittsburgh, Pennsylvania",Harper
Fall 2023,15657,Constructive Logic,9.0,Lec,MW,11:00AM,12:20PM,DH 2315,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,A,T,09:00AM,09:50AM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,B,T,10:00AM,10:50AM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,C,T,11:00AM,11:50AM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,D,T,12:00PM,01:50PM,DH 2122,"Pittsburgh, Pennsylvania",Crary
Fall 2023,15662,Computer Graphics,12.0,A,TR,12:30PM,01:50PM,BH A51,"Pittsburgh, Pennsylvania","Dadfar, Pollard"
Fall 2023,15663,Computational Photography,12.0,A,MW,11:00AM,12:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Gkioulekas
Fall 2023,15666,Computer Game Programming,12.0,A,TR,03:00PM,04:50PM,POS 151,"Pittsburgh, Pennsylvania",McCann
Fall 2023,15669,Special Topics: Visual Computing Systems,12.0,A,TR,03:30PM,04:50PM,WEH 8427,"Pittsburgh, Pennsylvania",Dadfar
Fall 2023,15689,Independent Study in the Computer Sciences,3-12,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","O'Hallaron, Eckhardt"
Fall 2023,15697,Graduate Reading and Research,1-48,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Farbacher
Fall 2023,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Fall 2023,15698,MSCS Research Thesis,1-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Fall 2023,,Advanced Operating Systems and Distributed Systems,,A,MWF,12:30PM,01:50PM,GHC 4303,"Pittsburgh, Pennsylvania",Andersen
Fall 2023,15735,Foundations of Blockchains,12.0,A,TR,09:30AM,10:50AM,TEP 1403,"Pittsburgh, Pennsylvania",Shi
Fall 2023,,Computer Architecture,,A,MWF,02:00PM,03:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Beckmann
Fall 2023,15745,Optimizing Compilers for Modern Architectures,12.0,A,TWR,09:30AM,10:50AM,GHC 4303,"Pittsburgh, Pennsylvania",Mowry
Fall 2023,,Storage Systems,,A,MW,03:30PM,04:50PM,DH 2210,"Pittsburgh, Pennsylvania","Amvrosiadis, Ganger"
Fall 2023,15750,Algorithms in the Real World,12.0,A,TR,11:00AM,12:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Vinayak
Fall 2023,15769,Special Topics in Graphics: Physically-based Animation of Solids and Fluids,12.0,A,TR,05:00PM,06:20PM,WEH 2302,"Pittsburgh, Pennsylvania",Li
Fall 2023,15795,Topics of Algorithmic Problem Solving,12.0,QQ,TR,03:30PM,04:50PM,DH 1212,"Pittsburgh, Pennsylvania",Peng
Fall 2023,15804,CSD PhD Elective,12.0,A,TBA,,,DNM DNM,"Lisbon, Portugal",Instructor TBA
Fall 2023,15814,Types and Programming Languages,12.0,A,TR,12:30PM,01:50PM,GHC 4303,"Pittsburgh, Pennsylvania",Hoffmann
Fall 2023,15816,Advanced Topics in Logic: Automated Reasoning and Satisfiability,12.0,C,MW,09:30AM,10:50AM,GHC 4101,"Pittsburgh, Pennsylvania",Heule
Fall 2023,15821,Mobile and Pervasive Computing,12.0,A,T,03:00PM,05:50PM,GHC 4303,"Pittsburgh, Pennsylvania","Smailagic, Satyanarayanan"
Fall 2023,,Substructural Logics,,A,TR,09:30AM,10:50AM,GHC 4215,"Pittsburgh, Pennsylvania",Pfenning
Fall 2023,15856,Introduction to Cryptography,12.0,A,TR,08:00AM,09:20AM,GHC 4303,"Pittsburgh, Pennsylvania",Jain
Fall 2023,,Analytical Performance Modeling & Design of Computer Systems,,A,MWF,02:00PM,03:20PM,GHC 4307,"Pittsburgh, Pennsylvania","Harchol-Balter, Williams"
Fall 2023,,Fundamentals of MDPs and Reinforcement Learning,,PP,MW,09:30AM,10:50AM,GHC 4211,"Pittsburgh, Pennsylvania",Wang
Fall 2023,,Monte Carlo Methods and Applications,,A,TR,09:30AM,10:50AM,DH A302,"Pittsburgh, Pennsylvania","Crane, Iyer"
Fall 2023,15862,Computational Photography,12.0,A,MW,11:00AM,12:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Gkioulekas
Fall 2023,15883,Computational Models of Neural Systems,12.0,A,MW,03:30PM,04:50PM,GHC 4211,"Pittsburgh, Pennsylvania",Touretzky
Fall 2023,,Computational Game Solving,,A,MW,11:00AM,12:20PM,WEH 4625,"Pittsburgh, Pennsylvania","Sandholm, McAleer"
Fall 2023,,Computer Science Pedagogy,,A,F,10:00AM,12:50PM,WEH 2302,"Pittsburgh, Pennsylvania","Hilton, Xhakaj"
Fall 2023,15898,Quantum Computing Systems,12.0,A,TR,11:00AM,12:20PM,PH 226A,"Pittsburgh, Pennsylvania",Acar
Fall 2023,15921,Reading on Research,3.0,A,F,09:30AM,10:50AM,GHC 4303,"Pittsburgh, Pennsylvania",Sherry
Fall 2023,15989,Advanced/Special Topics in AI/ML DATA MINING RECIPES,6.0,A,F,02:00PM,04:50PM,WEH 5302,"Pittsburgh, Pennsylvania",Faloutsos
Fall 2023,15990,Computer Science Colloquium,0.0,A,TR,03:00PM,05:50PM,GHC 4401,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,15996,Introductory Course for CS Doctoral Students (IC),6.0,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Crary
Fall 2023,15997,Graduate Reading and Research,1-60,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Crary
Fall 2023,,,,PP,TBA,,,DNM DNM,"Lisbon, Portugal",Crary
Fall 2023,15998,Practicum in Computer Science,1-36,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Crary
Fall 2023,51052,Domestic Study,36.0,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,51101,Studio: Survey of Design,10.0,A,TR,08:30AM,11:20AM,MM A6,"Pittsburgh, Pennsylvania","Hughes, Baskinger"
Fall 2023,51113,The Portrait,3.0,W2,UT,06:00PM,07:30PM,CMB 1032,"Doha, Qatar",Vitone
Fall 2023,51121,Visualizing,10.0,A,MW,08:30AM,11:20AM,MM A6,"Pittsburgh, Pennsylvania","Zywica, Hong"
Fall 2023,51150,Design Your Life,3.0,W2,MTS,06:00PM,07:30PM,CMB 1199,"Doha, Qatar",Scupelli
Fall 2023,51173,Design Center: Human Experience in Design,9.0,A,M,07:00PM,09:50PM,MM 103,"Pittsburgh, Pennsylvania",Yasko
Fall 2023,51175,Design Studies: Place,5.0,A1,MW,12:00PM,01:50PM,MM A11,"Pittsburgh, Pennsylvania",Kang
Fall 2023,,,,B1,MW,12:00PM,01:50PM,MM A11,"Pittsburgh, Pennsylvania",Kang
Fall 2023,51177,Design Studies: Histories,5.0,A2,MW,12:00PM,01:50PM,MM A11,"Pittsburgh, Pennsylvania",Urban
Fall 2023,51221,"Color for Communications, Products, Environments",9.0,A,TR,01:00PM,02:50PM,MM A11,"Pittsburgh, Pennsylvania",Mentzer
Fall 2023,51225,Communications Studio I: Understanding Form & Context,4.5,A1,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Crowley
Fall 2023,,,,A2,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Crowley
Fall 2023,51227,Prototyping Lab I: Communications,4.5,A1,TR,10:30AM,12:20PM,MM 211,"Pittsburgh, Pennsylvania",Twigg
Fall 2023,,,,A2,TR,10:30AM,12:20PM,MM 211,"Pittsburgh, Pennsylvania",Twigg
Fall 2023,51229,Digital Photographic Imaging,9.0,A,F,09:00AM,11:50AM,MM 121,"Pittsburgh, Pennsylvania",Vitone
Fall 2023,51231,Design Center: Calligraphy I,9.0,A,W,07:00PM,09:50PM,MM 203,"Pittsburgh, Pennsylvania",Rosen
Fall 2023,51232,Design Center: Calligraphy II,9.0,A,W,07:00PM,09:50PM,MM 203,"Pittsburgh, Pennsylvania",Rosen
Fall 2023,51242,How Things Work: Mechanics and Electronics,9.0,A,MW,09:00AM,10:50AM,MM 203,"Pittsburgh, Pennsylvania",Stadelmeier
Fall 2023,51245,Products Studio I: Understanding Form & Context,4.5,A1,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Zywica
Fall 2023,,,,A2,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Zywica
Fall 2023,51247,Prototyping Lab I: Products,4.5,A1,TR,11:00AM,12:20PM,CFA 317,"Pittsburgh, Pennsylvania",Sass
Fall 2023,,,,A2,TR,11:00AM,12:20PM,CFA 317,"Pittsburgh, Pennsylvania",Sass
Fall 2023,51261,Design Center: Communication & Digital Design Fundamentals,9.0,A,TR,03:30PM,04:50PM,MM A11,"Pittsburgh, Pennsylvania",Dusenka
Fall 2023,,,,C,TR,07:00PM,08:20PM,MM A11,"Pittsburgh, Pennsylvania",Dusenka
Fall 2023,51265,Environments Studio I: Understanding Form & Context,4.5,A1,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Kim
Fall 2023,,,,A2,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Kim
Fall 2023,51267,Prototyping Lab I: Environments,4.5,A1,TR,10:30AM,12:20PM,MM 211,"Pittsburgh, Pennsylvania",Firos
